"ID","ObservationTime","ObservationDate","ScreenTemperature","SiteName"
"4460551","11","2015-05-25T00:00:00","12.90","CASTLEDERG (3904)"
"4460689","12","2015-05-25T00:00:00","13.60","CASTLEDERG (3904)"
"4460827","13","2015-05-25T00:00:00","12.90","CASTLEDERG (3904)"
"4460965","14","2015-05-25T00:00:00","12.50","CASTLEDERG (3904)"
"4461103","15","2015-05-25T00:00:00","13.30","CASTLEDERG (3904)"
"4461240","16","2015-05-25T00:00:00","12.80","CASTLEDERG (3904)"
"4461377","17","2015-05-25T00:00:00","12.60","CASTLEDERG (3904)"
"4461515","18","2015-05-25T00:00:00","12.50","CASTLEDERG (3904)"
"4461653","19","2015-05-25T00:00:00","12.10","CASTLEDERG (3904)"
"4461791","20","2015-05-25T00:00:00","11.50","CASTLEDERG (3904)"
"4461928","21","2015-05-25T00:00:00","10.70","CASTLEDERG (3904)"
"4462065","22","2015-05-25T00:00:00","10.70","CASTLEDERG (3904)"
"4462203","23","2015-05-25T00:00:00","10.20","CASTLEDERG (3904)"
"4462340","0","2015-05-26T00:00:00","10.10","CASTLEDERG (3904)"
"4462478","1","2015-05-26T00:00:00","10.00","CASTLEDERG (3904)"
"4462616","2","2015-05-26T00:00:00","10.00","CASTLEDERG (3904)"
"4462754","3","2015-05-26T00:00:00","10.10","CASTLEDERG (3904)"
"4462891","4","2015-05-26T00:00:00","9.80","CASTLEDERG (3904)"
"4463028","5","2015-05-26T00:00:00","9.60","CASTLEDERG (3904)"
"4463165","6","2015-05-26T00:00:00","9.90","CASTLEDERG (3904)"
"4463303","7","2015-05-26T00:00:00","10.20","CASTLEDERG (3904)"
"4463442","8","2015-05-26T00:00:00","9.80","CASTLEDERG (3904)"
"4463580","9","2015-05-26T00:00:00","10.10","CASTLEDERG (3904)"
"4463718","10","2015-05-26T00:00:00","10.70","CASTLEDERG (3904)"
"4463856","11","2015-05-26T00:00:00","11.00","CASTLEDERG (3904)"
"4463994","12","2015-05-26T00:00:00","11.90","CASTLEDERG (3904)"
"4464133","13","2015-05-26T00:00:00","11.90","CASTLEDERG (3904)"
"4464272","14","2015-05-26T00:00:00","12.50","CASTLEDERG (3904)"
"4464409","15","2015-05-26T00:00:00","12.20","CASTLEDERG (3904)"
"4464547","16","2015-05-26T00:00:00","11.90","CASTLEDERG (3904)"
"4464686","17","2015-05-26T00:00:00","11.30","CASTLEDERG (3904)"
"4464824","18","2015-05-26T00:00:00","10.70","CASTLEDERG (3904)"
"4464963","19","2015-05-26T00:00:00","10.40","CASTLEDERG (3904)"
"4465102","20","2015-05-26T00:00:00","9.90","CASTLEDERG (3904)"
"4465240","21","2015-05-26T00:00:00","9.20","CASTLEDERG (3904)"
"4465378","22","2015-05-26T00:00:00","9.00","CASTLEDERG (3904)"
"4465517","23","2015-05-26T00:00:00","8.60","CASTLEDERG (3904)"
"4465655","0","2015-05-27T00:00:00","8.40","CASTLEDERG (3904)"
"4465792","1","2015-05-27T00:00:00","8.20","CASTLEDERG (3904)"
"4465931","2","2015-05-27T00:00:00","8.20","CASTLEDERG (3904)"
"4466069","3","2015-05-27T00:00:00","8.20","CASTLEDERG (3904)"
"4466206","4","2015-05-27T00:00:00","8.20","CASTLEDERG (3904)"
"4466344","5","2015-05-27T00:00:00","8.20","CASTLEDERG (3904)"
"4466481","6","2015-05-27T00:00:00","8.40","CASTLEDERG (3904)"
"4466618","7","2015-05-27T00:00:00","8.60","CASTLEDERG (3904)"
"4466755","8","2015-05-27T00:00:00","8.50","CASTLEDERG (3904)"
"4466892","9","2015-05-27T00:00:00","9.60","CASTLEDERG (3904)"
"4467030","10","2015-05-27T00:00:00","8.60","CASTLEDERG (3904)"
"4467168","11","2015-05-27T00:00:00","8.50","CASTLEDERG (3904)"
"4467307","12","2015-05-27T00:00:00","8.70","CASTLEDERG (3904)"
"4467446","13","2015-05-27T00:00:00","10.10","CASTLEDERG (3904)"
"4467586","14","2015-05-27T00:00:00","10.60","CASTLEDERG (3904)"
"4467726","15","2015-05-27T00:00:00","10.90","CASTLEDERG (3904)"
"4467866","16","2015-05-27T00:00:00","10.30","CASTLEDERG (3904)"
"4468005","17","2015-05-27T00:00:00","11.60","CASTLEDERG (3904)"
"4468145","18","2015-05-27T00:00:00","11.20","CASTLEDERG (3904)"
"4468284","19","2015-05-27T00:00:00","10.40","CASTLEDERG (3904)"
"4468424","20","2015-05-27T00:00:00","9.50","CASTLEDERG (3904)"
"4468563","21","2015-05-27T00:00:00","7.80","CASTLEDERG (3904)"
"4468703","22","2015-05-27T00:00:00","7.20","CASTLEDERG (3904)"
"4468842","23","2015-05-27T00:00:00","7.70","CASTLEDERG (3904)"
"4468980","0","2015-05-28T00:00:00","7.50","CASTLEDERG (3904)"
"4469120","1","2015-05-28T00:00:00","6.60","CASTLEDERG (3904)"
"4469259","2","2015-05-28T00:00:00","6.20","CASTLEDERG (3904)"
"4469399","3","2015-05-28T00:00:00","5.90","CASTLEDERG (3904)"
"4469538","4","2015-05-28T00:00:00","5.50","CASTLEDERG (3904)"
"4469676","5","2015-05-28T00:00:00","5.30","CASTLEDERG (3904)"
"4469816","6","2015-05-28T00:00:00","7.00","CASTLEDERG (3904)"
"4469955","7","2015-05-28T00:00:00","8.10","CASTLEDERG (3904)"
"4470095","8","2015-05-28T00:00:00","9.10","CASTLEDERG (3904)"
"4470235","9","2015-05-28T00:00:00","8.90","CASTLEDERG (3904)"
"4470373","10","2015-05-28T00:00:00","9.80","CASTLEDERG (3904)"
"4470512","11","2015-05-28T00:00:00","9.90","CASTLEDERG (3904)"
"4470651","12","2015-05-28T00:00:00","9.80","CASTLEDERG (3904)"
"4470791","13","2015-05-28T00:00:00","9.50","CASTLEDERG (3904)"
"4470930","14","2015-05-28T00:00:00","9.90","CASTLEDERG (3904)"
"4471070","15","2015-05-28T00:00:00","10.90","CASTLEDERG (3904)"
"4471210","16","2015-05-28T00:00:00","9.50","CASTLEDERG (3904)"
"4471350","17","2015-05-28T00:00:00","10.00","CASTLEDERG (3904)"
"4471490","18","2015-05-28T00:00:00","8.60","CASTLEDERG (3904)"
"4471630","19","2015-05-28T00:00:00","8.60","CASTLEDERG (3904)"
"4471769","20","2015-05-28T00:00:00","8.50","CASTLEDERG (3904)"
"4471909","21","2015-05-28T00:00:00","7.90","CASTLEDERG (3904)"
"4472049","22","2015-05-28T00:00:00","6.40","CASTLEDERG (3904)"
"4472188","23","2015-05-28T00:00:00","6.10","CASTLEDERG (3904)"
"4472328","0","2015-05-29T00:00:00","6.00","CASTLEDERG (3904)"
"4472468","1","2015-05-29T00:00:00","5.80","CASTLEDERG (3904)"
"4472608","2","2015-05-29T00:00:00","5.50","CASTLEDERG (3904)"
"4472747","3","2015-05-29T00:00:00","5.50","CASTLEDERG (3904)"
"4472885","4","2015-05-29T00:00:00","5.50","CASTLEDERG (3904)"
"4473025","5","2015-05-29T00:00:00","5.40","CASTLEDERG (3904)"
"4473164","6","2015-05-29T00:00:00","5.60","CASTLEDERG (3904)"
"4473302","7","2015-05-29T00:00:00","7.80","CASTLEDERG (3904)"
"4473441","8","2015-05-29T00:00:00","8.90","CASTLEDERG (3904)"
"4473581","9","2015-05-29T00:00:00","9.10","CASTLEDERG (3904)"
"4473720","10","2015-05-29T00:00:00","10.40","CASTLEDERG (3904)"
"4473860","11","2015-05-29T00:00:00","10.30","CASTLEDERG (3904)"
"4473999","12","2015-05-29T00:00:00","9.90","CASTLEDERG (3904)"
"4474139","13","2015-05-29T00:00:00","11.00","CASTLEDERG (3904)"
"4474279","14","2015-05-29T00:00:00","9.80","CASTLEDERG (3904)"
"4474418","15","2015-05-29T00:00:00","11.60","CASTLEDERG (3904)"
"4474558","16","2015-05-29T00:00:00","8.70","CASTLEDERG (3904)"
"4474698","17","2015-05-29T00:00:00","8.80","CASTLEDERG (3904)"
"4474838","18","2015-05-29T00:00:00","9.50","CASTLEDERG (3904)"
"4474978","19","2015-05-29T00:00:00","9.40","CASTLEDERG (3904)"
"4475117","20","2015-05-29T00:00:00","7.80","CASTLEDERG (3904)"
"4475257","21","2015-05-29T00:00:00","7.30","CASTLEDERG (3904)"
"4475396","22","2015-05-29T00:00:00","6.10","CASTLEDERG (3904)"
"4475536","23","2015-05-29T00:00:00","5.10","CASTLEDERG (3904)"
"4475675","0","2015-05-30T00:00:00","4.70","CASTLEDERG (3904)"
"4475814","1","2015-05-30T00:00:00","3.60","CASTLEDERG (3904)"
"4475952","2","2015-05-30T00:00:00","3.30","CASTLEDERG (3904)"
"4476092","3","2015-05-30T00:00:00","2.70","CASTLEDERG (3904)"
"4476231","4","2015-05-30T00:00:00","3.60","CASTLEDERG (3904)"
"4476368","5","2015-05-30T00:00:00","3.50","CASTLEDERG (3904)"
"4476508","6","2015-05-30T00:00:00","5.10","CASTLEDERG (3904)"
"4476647","7","2015-05-30T00:00:00","7.10","CASTLEDERG (3904)"
"4476787","8","2015-05-30T00:00:00","9.30","CASTLEDERG (3904)"
"4476925","9","2015-05-30T00:00:00","9.80","CASTLEDERG (3904)"
"4477064","10","2015-05-30T00:00:00","10.50","CASTLEDERG (3904)"
"4477203","11","2015-05-30T00:00:00","10.90","CASTLEDERG (3904)"
"4477342","12","2015-05-30T00:00:00","10.90","CASTLEDERG (3904)"
"4477481","13","2015-05-30T00:00:00","11.30","CASTLEDERG (3904)"
"4477621","14","2015-05-30T00:00:00","12.50","CASTLEDERG (3904)"
"4477761","15","2015-05-30T00:00:00","11.60","CASTLEDERG (3904)"
"4477899","16","2015-05-30T00:00:00","11.70","CASTLEDERG (3904)"
"4478038","17","2015-05-30T00:00:00","11.70","CASTLEDERG (3904)"
"4478177","18","2015-05-30T00:00:00","9.40","CASTLEDERG (3904)"
"4478316","19","2015-05-30T00:00:00","8.90","CASTLEDERG (3904)"
"4478455","20","2015-05-30T00:00:00","8.70","CASTLEDERG (3904)"
"4478595","21","2015-05-30T00:00:00","8.80","CASTLEDERG (3904)"
"4478734","22","2015-05-30T00:00:00","9.10","CASTLEDERG (3904)"
"4478873","23","2015-05-30T00:00:00","9.40","CASTLEDERG (3904)"
"4479013","11","2015-05-31T00:00:00","10.50","CASTLEDERG (3904)"
"4479152","12","2015-05-31T00:00:00","6.30","CASTLEDERG (3904)"
"4479291","13","2015-05-31T00:00:00","8.70","CASTLEDERG (3904)"
"4479430","14","2015-05-31T00:00:00","9.50","CASTLEDERG (3904)"
"4479569","15","2015-05-31T00:00:00","10.60","CASTLEDERG (3904)"
"4479708","16","2015-05-31T00:00:00","10.60","CASTLEDERG (3904)"
"4479848","17","2015-05-31T00:00:00","10.40","CASTLEDERG (3904)"
"4479987","18","2015-05-31T00:00:00","7.30","CASTLEDERG (3904)"
"4480127","19","2015-05-31T00:00:00","7.30","CASTLEDERG (3904)"
"4480267","20","2015-05-31T00:00:00","6.50","CASTLEDERG (3904)"
"4480406","21","2015-05-31T00:00:00","4.90","CASTLEDERG (3904)"
"4480545","22","2015-05-31T00:00:00","4.50","CASTLEDERG (3904)"
"4480683","23","2015-05-31T00:00:00","5.30","CASTLEDERG (3904)"
"4480823","0","2015-06-01T00:00:00","5.10","CASTLEDERG (3904)"
"4480963","1","2015-06-01T00:00:00","5.00","CASTLEDERG (3904)"
"4481103","2","2015-06-01T00:00:00","5.00","CASTLEDERG (3904)"
"4481243","3","2015-06-01T00:00:00","4.80","CASTLEDERG (3904)"
"4481381","4","2015-06-01T00:00:00","5.80","CASTLEDERG (3904)"
"4481521","5","2015-06-01T00:00:00","5.60","CASTLEDERG (3904)"
"4481661","6","2015-06-01T00:00:00","6.40","CASTLEDERG (3904)"
"4481799","7","2015-06-01T00:00:00","6.90","CASTLEDERG (3904)"
"4481938","22","2015-06-01T00:00:00","6.40","CASTLEDERG (3904)"
"4482076","23","2015-06-01T00:00:00","7.30","CASTLEDERG (3904)"
"4482214","0","2015-06-02T00:00:00","7.20","CASTLEDERG (3904)"
"4482353","1","2015-06-02T00:00:00","8.00","CASTLEDERG (3904)"
"4482493","2","2015-06-02T00:00:00","8.20","CASTLEDERG (3904)"
"4482632","3","2015-06-02T00:00:00","7.90","CASTLEDERG (3904)"
"4482772","4","2015-06-02T00:00:00","7.10","CASTLEDERG (3904)"
"4482912","5","2015-06-02T00:00:00","6.40","CASTLEDERG (3904)"
"4483051","6","2015-06-02T00:00:00","7.40","CASTLEDERG (3904)"
"4483191","7","2015-06-02T00:00:00","8.80","CASTLEDERG (3904)"
"4483330","8","2015-06-02T00:00:00","9.60","CASTLEDERG (3904)"
"4483466","9","2015-06-02T00:00:00","9.90","CASTLEDERG (3904)"
"4483605","10","2015-06-02T00:00:00","9.70","CASTLEDERG (3904)"
"4483743","11","2015-06-02T00:00:00","9.00","CASTLEDERG (3904)"
"4483883","12","2015-06-02T00:00:00","10.90","CASTLEDERG (3904)"
"4484022","13","2015-06-02T00:00:00","10.40","CASTLEDERG (3904)"
"4484161","14","2015-06-02T00:00:00","9.90","CASTLEDERG (3904)"
"4484300","15","2015-06-02T00:00:00","10.10","CASTLEDERG (3904)"
"4484440","16","2015-06-02T00:00:00","10.60","CASTLEDERG (3904)"
"4484580","17","2015-06-02T00:00:00","10.80","CASTLEDERG (3904)"
"4484718","18","2015-06-02T00:00:00","10.60","CASTLEDERG (3904)"
"4484856","19","2015-06-02T00:00:00","10.60","CASTLEDERG (3904)"
"4484994","20","2015-06-02T00:00:00","9.60","CASTLEDERG (3904)"
"4485133","21","2015-06-02T00:00:00","8.70","CASTLEDERG (3904)"
"4485272","22","2015-06-02T00:00:00","8.20","CASTLEDERG (3904)"
"4485411","23","2015-06-02T00:00:00","7.00","CASTLEDERG (3904)"
"4485549","0","2015-06-03T00:00:00","7.10","CASTLEDERG (3904)"
"4485687","1","2015-06-03T00:00:00","7.30","CASTLEDERG (3904)"
"4485826","2","2015-06-03T00:00:00","7.90","CASTLEDERG (3904)"
"4485963","3","2015-06-03T00:00:00","7.60","CASTLEDERG (3904)"
"4486099","4","2015-06-03T00:00:00","7.40","CASTLEDERG (3904)"
"4486238","5","2015-06-03T00:00:00","7.40","CASTLEDERG (3904)"
"4486374","6","2015-06-03T00:00:00","8.70","CASTLEDERG (3904)"
"4486512","7","2015-06-03T00:00:00","9.30","CASTLEDERG (3904)"
"4486649","8","2015-06-03T00:00:00","10.60","CASTLEDERG (3904)"
"4486787","9","2015-06-03T00:00:00","12.50","CASTLEDERG (3904)"
"4486925","10","2015-06-03T00:00:00","13.30","CASTLEDERG (3904)"
"4487063","11","2015-06-03T00:00:00","13.80","CASTLEDERG (3904)"
"4487201","12","2015-06-03T00:00:00","14.00","CASTLEDERG (3904)"
"4487340","13","2015-06-03T00:00:00","15.70","CASTLEDERG (3904)"
"4487478","14","2015-06-03T00:00:00","15.90","CASTLEDERG (3904)"
"4487617","15","2015-06-03T00:00:00","14.70","CASTLEDERG (3904)"
"4487754","16","2015-06-03T00:00:00","15.10","CASTLEDERG (3904)"
"4487888","17","2015-06-03T00:00:00","14.50","CASTLEDERG (3904)"
"4488021","18","2015-06-03T00:00:00","14.60","CASTLEDERG (3904)"
"4488159","19","2015-06-03T00:00:00","14.40","CASTLEDERG (3904)"
"4488298","20","2015-06-03T00:00:00","12.60","CASTLEDERG (3904)"
"4488436","21","2015-06-03T00:00:00","11.20","CASTLEDERG (3904)"
"4488575","22","2015-06-03T00:00:00","10.30","CASTLEDERG (3904)"
"4488713","23","2015-06-03T00:00:00","9.10","CASTLEDERG (3904)"
"4488852","0","2015-06-04T00:00:00","7.10","CASTLEDERG (3904)"
"4488988","1","2015-06-04T00:00:00","5.80","CASTLEDERG (3904)"
"4489124","2","2015-06-04T00:00:00","5.10","CASTLEDERG (3904)"
"4489262","3","2015-06-04T00:00:00","5.90","CASTLEDERG (3904)"
"4489399","4","2015-06-04T00:00:00","5.40","CASTLEDERG (3904)"
"4489533","5","2015-06-04T00:00:00","7.00","CASTLEDERG (3904)"
"4489665","6","2015-06-04T00:00:00","8.70","CASTLEDERG (3904)"
"4489803","7","2015-06-04T00:00:00","10.00","CASTLEDERG (3904)"
"4489936","8","2015-06-04T00:00:00","11.30","CASTLEDERG (3904)"
"4490073","9","2015-06-04T00:00:00","11.20","CASTLEDERG (3904)"
"4490210","10","2015-06-04T00:00:00","11.60","CASTLEDERG (3904)"
"4490348","11","2015-06-04T00:00:00","12.90","CASTLEDERG (3904)"
"4490486","12","2015-06-04T00:00:00","13.00","CASTLEDERG (3904)"
"4490624","13","2015-06-04T00:00:00","13.90","CASTLEDERG (3904)"
"4490761","14","2015-06-04T00:00:00","14.20","CASTLEDERG (3904)"
"4490898","15","2015-06-04T00:00:00","14.50","CASTLEDERG (3904)"
"4491034","16","2015-06-04T00:00:00","14.60","CASTLEDERG (3904)"
"4491171","17","2015-06-04T00:00:00","15.30","CASTLEDERG (3904)"
"4491307","18","2015-06-04T00:00:00","14.10","CASTLEDERG (3904)"
"4491443","19","2015-06-04T00:00:00","14.40","CASTLEDERG (3904)"
"4491578","20","2015-06-04T00:00:00","13.70","CASTLEDERG (3904)"
"4491811","22","2015-06-04T00:00:00","11.30","CASTLEDERG (3904)"
"4491949","23","2015-06-04T00:00:00","10.80","CASTLEDERG (3904)"
"4492086","0","2015-06-05T00:00:00","10.60","CASTLEDERG (3904)"
"4492224","1","2015-06-05T00:00:00","10.40","CASTLEDERG (3904)"
"4492361","2","2015-06-05T00:00:00","10.10","CASTLEDERG (3904)"
"4492499","3","2015-06-05T00:00:00","10.00","CASTLEDERG (3904)"
"4492637","4","2015-06-05T00:00:00","9.90","CASTLEDERG (3904)"
"4492775","5","2015-06-05T00:00:00","10.00","CASTLEDERG (3904)"
"4492914","6","2015-06-05T00:00:00","10.20","CASTLEDERG (3904)"
"4493053","7","2015-06-05T00:00:00","10.30","CASTLEDERG (3904)"
"4493192","8","2015-06-05T00:00:00","9.70","CASTLEDERG (3904)"
"4493326","9","2015-06-05T00:00:00","12.00","CASTLEDERG (3904)"
"4493463","10","2015-06-05T00:00:00","12.90","CASTLEDERG (3904)"
"4493601","11","2015-06-05T00:00:00","14.30","CASTLEDERG (3904)"
"4493737","12","2015-06-05T00:00:00","14.60","CASTLEDERG (3904)"
"4493873","13","2015-06-05T00:00:00","13.70","CASTLEDERG (3904)"
"4494008","14","2015-06-05T00:00:00","14.90","CASTLEDERG (3904)"
"4494144","15","2015-06-05T00:00:00","14.30","CASTLEDERG (3904)"
"4494278","16","2015-06-05T00:00:00","11.20","CASTLEDERG (3904)"
"4494414","17","2015-06-05T00:00:00","13.60","CASTLEDERG (3904)"
"4494547","18","2015-06-05T00:00:00","13.30","CASTLEDERG (3904)"
"4494682","19","2015-06-05T00:00:00","11.50","CASTLEDERG (3904)"
"4494818","20","2015-06-05T00:00:00","9.70","CASTLEDERG (3904)"
"4494954","21","2015-06-05T00:00:00","10.20","CASTLEDERG (3904)"
"4495089","22","2015-06-05T00:00:00","9.60","CASTLEDERG (3904)"
"4495221","23","2015-06-05T00:00:00","9.10","CASTLEDERG (3904)"
"4495357","0","2015-06-06T00:00:00","9.40","CASTLEDERG (3904)"
"4495492","1","2015-06-06T00:00:00","8.70","CASTLEDERG (3904)"
"4495628","2","2015-06-06T00:00:00","8.20","CASTLEDERG (3904)"
"4495762","7","2015-06-06T00:00:00","9.10","CASTLEDERG (3904)"
"4495897","8","2015-06-06T00:00:00","9.60","CASTLEDERG (3904)"
"4496032","9","2015-06-06T00:00:00","10.50","CASTLEDERG (3904)"
"4496166","10","2015-06-06T00:00:00","11.20","CASTLEDERG (3904)"
"4496302","11","2015-06-06T00:00:00","11.60","CASTLEDERG (3904)"
"4496438","12","2015-06-06T00:00:00","11.90","CASTLEDERG (3904)"
"4496573","13","2015-06-06T00:00:00","11.60","CASTLEDERG (3904)"
"4496705","14","2015-06-06T00:00:00","12.00","CASTLEDERG (3904)"
"4496840","15","2015-06-06T00:00:00","11.70","CASTLEDERG (3904)"
"4496976","16","2015-06-06T00:00:00","11.30","CASTLEDERG (3904)"
"4497109","17","2015-06-06T00:00:00","11.00","CASTLEDERG (3904)"
"4497242","18","2015-06-06T00:00:00","10.10","CASTLEDERG (3904)"
"4497378","19","2015-06-06T00:00:00","8.90","CASTLEDERG (3904)"
"4497512","20","2015-06-06T00:00:00","9.30","CASTLEDERG (3904)"
"4497647","21","2015-06-06T00:00:00","8.70","CASTLEDERG (3904)"
"4497781","22","2015-06-06T00:00:00","7.70","CASTLEDERG (3904)"
"4497915","23","2015-06-06T00:00:00","6.60","CASTLEDERG (3904)"
"4498049","0","2015-06-07T00:00:00","6.00","CASTLEDERG (3904)"
"4498183","1","2015-06-07T00:00:00","5.90","CASTLEDERG (3904)"
"4498319","2","2015-06-07T00:00:00","6.20","CASTLEDERG (3904)"
"4498455","3","2015-06-07T00:00:00","6.40","CASTLEDERG (3904)"
"4498590","4","2015-06-07T00:00:00","4.90","CASTLEDERG (3904)"
"4498724","5","2015-06-07T00:00:00","4.30","CASTLEDERG (3904)"
"4498860","6","2015-06-07T00:00:00","5.90","CASTLEDERG (3904)"
"4498995","7","2015-06-07T00:00:00","9.40","CASTLEDERG (3904)"
"4499129","8","2015-06-07T00:00:00","11.00","CASTLEDERG (3904)"
"4499265","9","2015-06-07T00:00:00","10.30","CASTLEDERG (3904)"
"4499402","10","2015-06-07T00:00:00","12.30","CASTLEDERG (3904)"
"4499537","11","2015-06-07T00:00:00","12.90","CASTLEDERG (3904)"
"4499673","12","2015-06-07T00:00:00","13.10","CASTLEDERG (3904)"
"4499808","13","2015-06-07T00:00:00","13.70","CASTLEDERG (3904)"
"4499944","14","2015-06-07T00:00:00","13.00","CASTLEDERG (3904)"
"4500080","15","2015-06-07T00:00:00","12.70","CASTLEDERG (3904)"
"4500216","16","2015-06-07T00:00:00","12.50","CASTLEDERG (3904)"
"4500352","17","2015-06-07T00:00:00","12.80","CASTLEDERG (3904)"
"4500488","18","2015-06-07T00:00:00","12.60","CASTLEDERG (3904)"
"4500624","19","2015-06-07T00:00:00","11.50","CASTLEDERG (3904)"
"4500761","20","2015-06-07T00:00:00","10.90","CASTLEDERG (3904)"
"4500898","21","2015-06-07T00:00:00","8.90","CASTLEDERG (3904)"
"4501035","22","2015-06-07T00:00:00","5.90","CASTLEDERG (3904)"
"4501171","23","2015-06-07T00:00:00","5.70","CASTLEDERG (3904)"
"4501308","0","2015-06-08T00:00:00","5.80","CASTLEDERG (3904)"
"4501444","1","2015-06-08T00:00:00","4.80","CASTLEDERG (3904)"
"4501581","2","2015-06-08T00:00:00","4.30","CASTLEDERG (3904)"
"4501718","3","2015-06-08T00:00:00","3.80","CASTLEDERG (3904)"
"4501854","4","2015-06-08T00:00:00","3.20","CASTLEDERG (3904)"
"4501991","5","2015-06-08T00:00:00","3.10","CASTLEDERG (3904)"
"4502128","6","2015-06-08T00:00:00","5.10","CASTLEDERG (3904)"
"4502264","7","2015-06-08T00:00:00","7.20","CASTLEDERG (3904)"
"4502401","8","2015-06-08T00:00:00","9.20","CASTLEDERG (3904)"
"4502537","9","2015-06-08T00:00:00","9.80","CASTLEDERG (3904)"
"4502673","10","2015-06-08T00:00:00","11.20","CASTLEDERG (3904)"
"4502807","11","2015-06-08T00:00:00","11.80","CASTLEDERG (3904)"
"4502940","12","2015-06-08T00:00:00","13.20","CASTLEDERG (3904)"
"4503074","13","2015-06-08T00:00:00","12.80","CASTLEDERG (3904)"
"4503207","14","2015-06-08T00:00:00","12.70","CASTLEDERG (3904)"
"4503339","15","2015-06-08T00:00:00","13.90","CASTLEDERG (3904)"
"4503473","16","2015-06-08T00:00:00","13.50","CASTLEDERG (3904)"
"4503610","17","2015-06-08T00:00:00","13.00","CASTLEDERG (3904)"
"4503746","18","2015-06-08T00:00:00","12.60","CASTLEDERG (3904)"
"4503883","19","2015-06-08T00:00:00","10.90","CASTLEDERG (3904)"
"4504019","20","2015-06-08T00:00:00","9.60","CASTLEDERG (3904)"
"4504156","21","2015-06-08T00:00:00","8.50","CASTLEDERG (3904)"
"4504293","22","2015-06-08T00:00:00","7.70","CASTLEDERG (3904)"
"4504429","23","2015-06-08T00:00:00","4.70","CASTLEDERG (3904)"
"4504566","0","2015-06-09T00:00:00","3.70","CASTLEDERG (3904)"
"4504703","1","2015-06-09T00:00:00","3.90","CASTLEDERG (3904)"
"4504840","2","2015-06-09T00:00:00","3.60","CASTLEDERG (3904)"
"4504977","3","2015-06-09T00:00:00","1.80","CASTLEDERG (3904)"
"4505114","4","2015-06-09T00:00:00","2.30","CASTLEDERG (3904)"
"4505251","5","2015-06-09T00:00:00","1.90","CASTLEDERG (3904)"
